Collection,Dialect,Record,Concept,Content,XPath,DialectDefinition
LTER_2010,EML,00000-metadata.xml,Unknown,"knb-lter-bes.262.570",/eml:eml/@packageId,Undefined
LTER_2010,EML,00000-metadata.xml,Unknown,"BES",/eml:eml/@system,Undefined
LTER_2010,EML,00000-metadata.xml,Unknown,"eml://ecoinformatics.org/eml-2.1.0 http://nis.lternet.edu/schemas/EML/eml-2.1.0/eml.xsd",/eml:eml/@xsi:schemaLocation,Undefined
LTER_2010,EML,00000-metadata.xml,Security Constraints,"uid=BES,o=LTER,dc=ecoinformatics,dc=org all public read",/eml:eml/access,"/eml:eml/access"
LTER_2010,EML,00000-metadata.xml,Resource Access Constraints,"uid=BES,o=LTER,dc=ecoinformatics,dc=org all public read",/eml:eml/access,"/eml:eml/access"
LTER_2010,EML,00000-metadata.xml,Metadata Access Constraints,"uid=BES,o=LTER,dc=ecoinformatics,dc=org all public read",/eml:eml/access,"/eml:eml/access"
LTER_2010,EML,00000-metadata.xml,Metadata Use Constraints,"uid=BES,o=LTER,dc=ecoinformatics,dc=org all public read",/eml:eml/access,"/eml:eml/access"
LTER_2010,EML,00000-metadata.xml,Resource Status,"uid=BES,o=LTER,dc=ecoinformatics,dc=org all public read",/eml:eml/access,"/eml:eml/access"
LTER_2010,EML,00000-metadata.xml,Unknown,"document",/eml:eml/dataset/@scope,Undefined
LTER_2010,EML,00000-metadata.xml,Resource Title,"Green Infrastructure",/eml:eml/dataset/title,"/eml:eml/*/title"
LTER_2010,EML,00000-metadata.xml,Resource Long Name,"Green Infrastructure",/eml:eml/dataset/title,"/eml:eml/*/title"
LTER_2010,EML,00000-metadata.xml,Author,"Cary Institute Of Ecosystem Studies Baltimore Ecosystem Study 1280 Sharon Turnpike PO Box AB Millbrook NY 12545 USA http://caryinstitute.org",/eml:eml/dataset/creator,"/eml:eml/*/creator"
LTER_2010,EML,00000-metadata.xml,Author / Originator,"Cary Institute Of Ecosystem Studies Baltimore Ecosystem Study 1280 Sharon Turnpike PO Box AB Millbrook NY 12545 USA http://caryinstitute.org",/eml:eml/dataset/creator,"/eml:eml/*/creator"
LTER_2010,EML,00000-metadata.xml,Author,"Cary Institute Of Ecosystem Studies Jarlath O'Neil-Dunne University of Vermont Spatial Analysis Laboratory Rubenstein School of Environment and Natural Resources 220 George D. Aiken Center Burlington VT 05405-0088 USA Jarlath.ONeil-Dunne@uvm.edu",/eml:eml/dataset/creator,"/eml:eml/*/creator"
LTER_2010,EML,00000-metadata.xml,Author / Originator,"Cary Institute Of Ecosystem Studies Jarlath O'Neil-Dunne University of Vermont Spatial Analysis Laboratory Rubenstein School of Environment and Natural Resources 220 George D. Aiken Center Burlington VT 05405-0088 USA Jarlath.ONeil-Dunne@uvm.edu",/eml:eml/dataset/creator,"/eml:eml/*/creator"
LTER_2010,EML,00000-metadata.xml,Resource Creation/Revision Date,"2009-12-31",/eml:eml/dataset/pubDate,"/eml:eml/*/pubDate"
LTER_2010,EML,00000-metadata.xml,Publication Date,"2009-12-31",/eml:eml/dataset/pubDate,"/eml:eml/*/pubDate"
LTER_2010,EML,00000-metadata.xml,Abstract,"Maryland's green infrastructure is a network of undeveloped lands that provide the bulk of the state's natural support system. Ecosystem services, such as cleaning the air, filtering water, storing and cycling nutrients, conserving soils, regulating climate, and maintaining hydrologic function, are all provided by the existing expanses of forests, wetlands, and other natural lands. These ecologically valuable lands also provide marketable goods and services, like forest products, fish and wildlife, and recreation. The Green Infrastructure serves as vital habitat for wild species and contributes in many ways to the health and quality of life for Maryland residents. This is part of a collection of 221 Baltimore Ecosystem Study metadata records that point to a geodatabase. The geodatabase is available online and is considerably large. Upon request, and under certain arrangements, it can be shipped on media, such as a usb hard drive. The geodatabase is roughly 51.4 Gb in size, consisting of 4,914 files in 160 folders. Although this metadata record and the others like it are not rich with attributes, it is nonetheless made available because the data that it represents could be indeed useful. This is part of a collection of 221 Baltimore Ecosystem Study metadata records that point to a geodatabase. The geodatabase is available online and is considerably large. Upon request, and under certain arrangements, it can be shipped on media, such as a usb hard drive. The geodatabase is roughly 51.4 Gb in size, consisting of 4,914 files in 160 folders. Although this metadata record and the others like it are not rich with attributes, it is nonetheless made available because the data that it represents could be indeed useful.",/eml:eml/dataset/abstract,"/eml:eml/*/abstract"
LTER_2010,EML,00000-metadata.xml,Keyword,"Not Available",/eml:eml/dataset/keywordSet/keyword,"/eml:eml/*/keywordSet/keyword[not(contains(@keywordType,'place'))andnot(contains(@keywordType,'place'))andnot(contains(@keywordType,'thematic'))andnot(contains(@keywordType,'temporal'))andnot(contains(@keywordType,'discipline'))andnot(contains(@keywordType,'stratum'))andnot(contains(@keywordType,'taxonomic'))]"
LTER_2010,EML,00000-metadata.xml,Keyword,"Not Available",/eml:eml/dataset/keywordSet/keyword,"/eml:eml/*/keywordSet/keyword[not(contains(@keywordType,'place'))andnot(contains(@keywordType,'place'))andnot(contains(@keywordType,'thematic'))andnot(contains(@keywordType,'temporal'))andnot(contains(@keywordType,'discipline'))andnot(contains(@keywordType,'stratum'))andnot(contains(@keywordType,'taxonomic'))]"
LTER_2010,EML,00000-metadata.xml,Rights,"Publisher: Jarlath O'Neil-Dunne The scientists the BES-LTER Program and the Cary Institute of Ecosystem Studies must receive adequate acknowledgement for the use of data. Please inform the BES Project Facilitator and use a statement such as the following to give credit on any document using the data: 'Data was supported by the Baltimore Ecosystem Study'",/eml:eml/dataset/intellectualRights,"/eml:eml/*/intellectualRights"
