Collection,Dialect,Record,Concept,Content,XPath,DialectDefinition
DAAC,Mercury,daac.ornl.gov_mercury_harvest_1.xml,Unknown,"-96.6",/metadata/idinfo/spdom/bounding/eastbc,Undefined
DAAC,Mercury,daac.ornl.gov_mercury_harvest_1.xml,Unknown,"39.1",/metadata/idinfo/spdom/bounding/northbc,Undefined
DAAC,Mercury,daac.ornl.gov_mercury_harvest_1.xml,Unknown,"39.1",/metadata/idinfo/spdom/bounding/southbc,Undefined
DAAC,Mercury,daac.ornl.gov_mercury_harvest_1.xml,Unknown,"Parameter_Sensor_Source",/metadata/idinfo/keywords/theme/themekt,Undefined
DAAC,Mercury,daac.ornl.gov_mercury_harvest_1.xml,Unknown,"DISCHARGE/FLOW|STILLING WELL|SURFACE WATER WEIR",/metadata/idinfo/keywords/theme/themekey,Undefined
DAAC,Mercury,daac.ornl.gov_mercury_harvest_1.xml,Unknown,"STAGE HEIGHT|STILLING WELL|SURFACE WATER WEIR",/metadata/idinfo/keywords/theme/themekey,Undefined
DAAC,Mercury,daac.ornl.gov_mercury_harvest_1.xml,Unknown,"Parameter",/metadata/idinfo/keywords/theme/themekt,Undefined
DAAC,Mercury,daac.ornl.gov_mercury_harvest_1.xml,Unknown,"DISCHARGE/FLOW",/metadata/idinfo/keywords/theme/themekey,Undefined
DAAC,Mercury,daac.ornl.gov_mercury_harvest_1.xml,Unknown,"STAGE HEIGHT",/metadata/idinfo/keywords/theme/themekey,Undefined
DAAC,Mercury,daac.ornl.gov_mercury_harvest_1.xml,Unknown,"Source",/metadata/idinfo/keywords/theme/themekt,Undefined
DAAC,Mercury,daac.ornl.gov_mercury_harvest_1.xml,Unknown,"SURFACE WATER WEIR",/metadata/idinfo/keywords/theme/themekey,Undefined
DAAC,Mercury,daac.ornl.gov_mercury_harvest_1.xml,Unknown,"SURFACE WATER WEIR",/metadata/idinfo/keywords/theme/themekey,Undefined
DAAC,Mercury,daac.ornl.gov_mercury_harvest_1.xml,Unknown,"Sensor",/metadata/idinfo/keywords/theme/themekt,Undefined
DAAC,Mercury,daac.ornl.gov_mercury_harvest_1.xml,Unknown,"STILLING WELL",/metadata/idinfo/keywords/theme/themekey,Undefined
DAAC,Mercury,daac.ornl.gov_mercury_harvest_1.xml,Unknown,"STILLING WELL",/metadata/idinfo/keywords/theme/themekey,Undefined
DAAC,Mercury,daac.ornl.gov_mercury_harvest_1.xml,Unknown,"Place Keywords",/metadata/idinfo/keywords/place/placekt,Undefined
DAAC,Mercury,daac.ornl.gov_mercury_harvest_1.xml,Unknown,"KONZA PRAIRIE USA",/metadata/idinfo/keywords/place/placekey,Undefined
DAAC,Mercury,daac.ornl.gov_mercury_harvest_1.xml,Unknown,"WOOD, E.F.",/metadata/idinfo/ptcontac/cntinfo/cntperp/cntper,Undefined
DAAC,Mercury,daac.ornl.gov_mercury_harvest_1.xml,Unknown,"6.1.10.8 Contact Electronic Mail: INTERNET > xsl:value-of select='x_tags/Data_Originator/Investigator/Email' disable-output-escaping='yes' />",/metadata/idinfo/ptcontac/cntinfo/cntfax,Undefined
DAAC,Mercury,daac.ornl.gov_mercury_harvest_1.xml,Unknown,"The Oak Ridge National Laboratory (ORNL) Distributed Active Archive Center (DAAC)",/metadata/distinfo/distrib/cntinfo/cntperp/cntorg,Undefined
DAAC,Mercury,daac.ornl.gov_mercury_harvest_1.xml,Unknown,"ORNL DAAC User Services Office Oak Ridge National Laboratory Oak Ridge, Tennessee 37831 USA FAX: +1(865)574-4665",/metadata/distinfo/distrib/cntinfo/cntperp/cntper,Undefined
DAAC,Mercury,daac.ornl.gov_mercury_harvest_1.xml,Unknown,"+1(865)241-3952",/metadata/distinfo/distrib/cntinfo/cntvoice,Undefined
DAAC,Mercury,daac.ornl.gov_mercury_harvest_1.xml,Unknown,"6.1.10.8 Contact Electronic Mail: INTERNET >",/metadata/distinfo/distrib/cntinfo/cntfax,Undefined
DAAC,Mercury,daac.ornl.gov_mercury_harvest_1.xml,Unknown,"ornldaac@ornl.gov",/metadata/distinfo/distrib/cntinfo/cntemail,Undefined
DAAC,Mercury,daac.ornl.gov_mercury_harvest_1.xml,Unknown,"http://daac.ornl.gov/",/metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer,Undefined
DAAC,Mercury,daac.ornl.gov_mercury_harvest_1.xml,Unknown,"PUBLIC",/metadata/distinfo/stdorder/digform/digtopt/onlinopt/accinstr,Undefined
DAAC,Mercury,daac.ornl.gov_mercury_harvest_1.xml,Unknown,"Wood, E. F. 1994. 15 Minute Stream Flow Data: USGS (FIFE). Data set. Available on-line [http://www.daac.ornl.gov] from Oak Ridge National Laboratory Distributed Active Archive Center, Oak Ridge, Tennessee, U.S.A. Also published in D. E. Strebel, D. R. Landis, K. F. Huemmrich, and B. W. Meeson (eds.), Collected Data of the First ISLSCP Field Experiment, Vol. 1: Surface Observations and Non-Image Data Sets. CD-ROM. National Aeronautics and Space Administration, Goddard Space Flight Center, Greenbelt, Maryland, U.S.A. (available from http://www.daac.ornl.gov). doi:10.3334/ORNLDAAC/1",/metadata/distinfo/resdesc,Undefined
DAAC,Mercury,daac.ornl.gov_mercury_harvest_1.xml,Unknown,"20081202",/metadata/metainfo/metd,Undefined
DAAC,Mercury,daac.ornl.gov_mercury_harvest_1.xml,Unknown,"ORNL DAAC Staff",/metadata/metainfo/metc/cntinfo/cntorgp/cntper,Undefined
DAAC,Mercury,daac.ornl.gov_mercury_harvest_1.xml,Unknown,"ORNL DAAC Staff",/metadata/metainfo/metc/cntinfo/cntperp/cntper,Undefined
DAAC,Mercury,daac.ornl.gov_mercury_harvest_1.xml,Unknown,"+1(865)241-3952",/metadata/metainfo/metc/cntinfo/cntvoice,Undefined
DAAC,Mercury,daac.ornl.gov_mercury_harvest_1.xml,Unknown,"ornldaac@ornl.gov",/metadata/metainfo/metc/cntinfo/cntemail,Undefined
DAAC,Mercury,daac.ornl.gov_mercury_harvest_1.xml,Unknown,"FGDC Content Standard for Digital Geospatial Metadata",/metadata/metainfo/metstdn,Undefined
DAAC,Mercury,daac.ornl.gov_mercury_harvest_1.xml,Unknown,"Created 2016 10 4 21 30 01 1469631001 by 160.91.11.44",/metadata/Local-Control-Number,Undefined
DAAC,Mercury,daac.ornl.gov_mercury_harvest_1.xml,Unknown,"KONZA PRAIRIE USA",/metadata/mercury/Site_Information/Site,Undefined
DAAC,Mercury,daac.ornl.gov_mercury_harvest_1.xml,Unknown,"-96.6",/metadata/mercury/Site_Information/Westernmost_Longitude,Undefined
DAAC,Mercury,daac.ornl.gov_mercury_harvest_1.xml,Unknown,"-96.6",/metadata/mercury/Site_Information/Easternmost_Longitude,Undefined
DAAC,Mercury,daac.ornl.gov_mercury_harvest_1.xml,Unknown,"39.1",/metadata/mercury/Site_Information/Northernmost_Latitude,Undefined
DAAC,Mercury,daac.ornl.gov_mercury_harvest_1.xml,Unknown,"39.1",/metadata/mercury/Site_Information/Southernmost_Latitude,Undefined
DAAC,Mercury,daac.ornl.gov_mercury_harvest_1.xml,Unknown,"EOSDIS",/metadata/mercury/Keywords,Undefined
DAAC,Mercury,daac.ornl.gov_mercury_harvest_1.xml,Unknown,"HYDROLOGY",/metadata/mercury/Keywords,Undefined
DAAC,Mercury,daac.ornl.gov_mercury_harvest_1.xml,Unknown,"STREAM DYNAMICS",/metadata/mercury/Keywords,Undefined
DAAC,Mercury,daac.ornl.gov_mercury_harvest_1.xml,Unknown,"AQUATIC PROPERTIES",/metadata/mercury/Keywords,Undefined
DAAC,Mercury,daac.ornl.gov_mercury_harvest_1.xml,Unknown,"DISCHARGE/FLOW",/metadata/mercury/Parameter_Description/Parameter,Undefined
DAAC,Mercury,daac.ornl.gov_mercury_harvest_1.xml,Unknown,"STILLING WELL",/metadata/mercury/Parameter_Description/Sensor,Undefined
DAAC,Mercury,daac.ornl.gov_mercury_harvest_1.xml,Unknown,"SURFACE WATER WEIR",/metadata/mercury/Parameter_Description/Source,Undefined
DAAC,Mercury,daac.ornl.gov_mercury_harvest_1.xml,Unknown,"SURFACE WATER",/metadata/mercury/Parameter_Description/Term,Undefined
DAAC,Mercury,daac.ornl.gov_mercury_harvest_1.xml,Unknown,"HYDROSPHERE",/metadata/mercury/Parameter_Description/Topic,Undefined
DAAC,Mercury,daac.ornl.gov_mercury_harvest_1.xml,Unknown,"STAGE HEIGHT",/metadata/mercury/Parameter_Description/Parameter,Undefined
DAAC,Mercury,daac.ornl.gov_mercury_harvest_1.xml,Unknown,"STILLING WELL",/metadata/mercury/Parameter_Description/Sensor,Undefined
DAAC,Mercury,daac.ornl.gov_mercury_harvest_1.xml,Unknown,"SURFACE WATER WEIR",/metadata/mercury/Parameter_Description/Source,Undefined
DAAC,Mercury,daac.ornl.gov_mercury_harvest_1.xml,Unknown,"SURFACE WATER",/metadata/mercury/Parameter_Description/Term,Undefined
DAAC,Mercury,daac.ornl.gov_mercury_harvest_1.xml,Unknown,"HYDROSPHERE",/metadata/mercury/Parameter_Description/Topic,Undefined
DAAC,Mercury,daac.ornl.gov_mercury_harvest_1.xml,Unknown,"FIFE",/metadata/mercury/Project,Undefined
DAAC,Mercury,daac.ornl.gov_mercury_harvest_1.xml,Unknown,"SURFACE WATER WEIR|STILLING WELL|DISCHARGE/FLOW",/metadata/mercury/Navpath,Undefined
DAAC,Mercury,daac.ornl.gov_mercury_harvest_1.xml,Unknown,"SURFACE WATER WEIR|STILLING WELL|STAGE HEIGHT",/metadata/mercury/Navpath,Undefined
DAAC,Mercury,daac.ornl.gov_mercury_harvest_1.xml,Unknown,"WOOD, E.F.",/metadata/mercury/Principal_Investigator/Name,Undefined
DAAC,Mercury,daac.ornl.gov_mercury_harvest_1.xml,Unknown,"http://daac.ornl.gov/cgi-bin/dsviewer.pl?ds_id=1",/metadata/mercury/Data_Set_Link/URL,Undefined
DAAC,Mercury,daac.ornl.gov_mercury_harvest_1.xml,Unknown,"15 Minute Stream Flow Data: USGS (FIFE)",/metadata/mercury/Data_Set_Link/Label,Undefined
DAAC,Mercury,daac.ornl.gov_mercury_harvest_1.xml,Unknown,"http://daac.ornl.gov//FIFE/guides/15_min_strm_flow.html",/metadata/mercury/Documentation_Link/URL,Undefined
DAAC,Mercury,daac.ornl.gov_mercury_harvest_1.xml,Unknown,"15 Minute Stream Flow Data: USGS (FIFE)",/metadata/mercury/Documentation_Link/Label,Undefined
DAAC,Mercury,daac.ornl.gov_mercury_harvest_1.xml,Unknown,"/home/web/mercury/write_mercury_xml.pl",/metadata/mercury/OME_Software_Version,Undefined
DAAC,Mercury,daac.ornl.gov_mercury_harvest_1.xml,Unknown,"mercury21.dtd",/metadata/mercury/OME_DTD_Version,Undefined
DAAC,Mercury,daac.ornl.gov_mercury_harvest_1.xml,Unknown,"ornldaac@ornl.gov",/metadata/mercury/Contact_Person/Email,Undefined
DAAC,Mercury,daac.ornl.gov_mercury_harvest_1.xml,Unknown,"ORNL DAAC User Services Office Oak Ridge National Laboratory Oak Ridge, Tennessee 37831 USA FAX: +1(865)574-4665",/metadata/mercury/Contact_Person/Name,Undefined
DAAC,Mercury,daac.ornl.gov_mercury_harvest_1.xml,Unknown,"+1(865)241-3952",/metadata/mercury/Contact_Person/Phone,Undefined
DAAC,Mercury,daac.ornl.gov_mercury_harvest_1.xml,Temporal Resolution,"",/metadata/mercury/Temporal_Resolution,"/metadata/mercury/Temporal_Resolution"
DAAC,Mercury,daac.ornl.gov_mercury_harvest_1.xml,Unknown,"1",/metadata/mercury/File_ID,Undefined
DAAC,Mercury,daac.ornl.gov_mercury_harvest_1.xml,Unknown,"FIFE_STRM_15M",/metadata/mercury/MD_Entry_id,Undefined
DAAC,Mercury,daac.ornl.gov_mercury_harvest_1.xml,Unknown,"http://daac.ornl.gov//FIFE/guides/15_min_strm_flow.html",/metadata/mercury/Search_Text_Link/URL,Undefined
DAAC,Mercury,daac.ornl.gov_mercury_harvest_1.xml,Unknown,"15 Minute Stream Flow Data: USGS (FIFE)",/metadata/mercury/Search_Text_Link/Label,Undefined
DAAC,Mercury,daac.ornl.gov_mercury_harvest_10.xml,Unknown,"KELLY, R.D.",/metadata/idinfo/citation/citeinfo/origin,Undefined
DAAC,Mercury,daac.ornl.gov_mercury_harvest_10.xml,Unknown,"Aircraft Flux-Raw: U of Wy. (FIFE)",/metadata/idinfo/citation/citeinfo/title,Undefined
DAAC,Mercury,daac.ornl.gov_mercury_harvest_10.xml,Unknown,"http://daac.ornl.gov/cgi-bin/dsviewer.pl?ds_id=10",/metadata/idinfo/citation/citeinfo/onlink,Undefined
DAAC,Mercury,daac.ornl.gov_mercury_harvest_10.xml,Unknown,"http://daac.ornl.gov/mercury_harvest/10.xml",/metadata/idinfo/citation/citeinfo/onlink,Undefined
DAAC,Mercury,daac.ornl.gov_mercury_harvest_10.xml,Unknown,"http://daac.ornl.gov/mercury_harvest/10.xml",/metadata/idinfo/citation/citeinfo/alt_onlink,Undefined
DAAC,Mercury,daac.ornl.gov_mercury_harvest_10.xml,Unknown,"http://daac.ornl.gov//FIFE/guides/air_flux_raw_wy.html",/metadata/idinfo/citation/citeinfo/onlink,Undefined
DAAC,Mercury,daac.ornl.gov_mercury_harvest_10.xml,Unknown,"metadata",/metadata/idinfo/citation/citeinfo/geoform,Undefined
DAAC,Mercury,daac.ornl.gov_mercury_harvest_10.xml,Unknown,"The University of Wyoming (UW) King Air atmospheric boundary layer measurement missions were flown in 1987 during IFCs 3 and 4. This Raw Boundary Layer Fluxes data set contains parameters that describe the environment in which the flux data were collected and the flux data itself. The fluctuations in all variables were calculated with three different methods (the arithmetic means removed, the linear trends removed, or filtered with a high-pass recursive filter) prior to the eddy correlation calculations. This data set contains the data with the arithmetic means removed (i.e., RAW). All the flux measurements were obtained with the eddy-correlation method, wherein the aircraft is equipped with an inertial platform, accelerometers, and a gust probe for measurement of earth-relative gusts in the x, y, and z directions. Gusts in these dimensions are then correlated with each other for momentum fluxes and with fluctuations in other variables to obtain the various scalar fluxes, such as temperature (for sensible heat flux) and water vapor mixing ratio (for latent heat flux). The summary of data calculated from each aircraft pass includes various statistics, correlations, and fluxes calculated after the time series for each variable with the arithmetic means removed.",/metadata/idinfo/descript/abstract,Undefined
DAAC,CSDGM,daac.ornl.gov_mercury_harvest_10.xml,Start Time,"19870811",/metadata/idinfo/timeperd/timeinfo/rngdates/begdate,"/metadata/idinfo/timeperd/timeinfo/rngdates/begdate|/metadata/idinfo/timeperd/timeinfo/rngdates/begtime"
DAAC,CSDGM,daac.ornl.gov_mercury_harvest_10.xml,End Time,"19891031",/metadata/idinfo/timeperd/timeinfo/rngdates/enddate,"/metadata/idinfo/timeperd/timeinfo/rngdates/enddate|/metadata/idinfo/timeperd/timeinfo/rngdates/endtime"
DAAC,Mercury,daac.ornl.gov_mercury_harvest_10.xml,Unknown,"Complete",/metadata/idinfo/status/progress,Undefined
DAAC,Mercury,daac.ornl.gov_mercury_harvest_10.xml,Unknown,"As appropriate",/metadata/idinfo/status/update,Undefined
DAAC,Mercury,daac.ornl.gov_mercury_harvest_10.xml,Unknown,"-102",/metadata/idinfo/spdom/bounding/westbc,Undefined
DAAC,Mercury,daac.ornl.gov_mercury_harvest_10.xml,Unknown,"-95",/metadata/idinfo/spdom/bounding/eastbc,Undefined
DAAC,Mercury,daac.ornl.gov_mercury_harvest_10.xml,Unknown,"40",/metadata/idinfo/spdom/bounding/northbc,Undefined
DAAC,Mercury,daac.ornl.gov_mercury_harvest_10.xml,Unknown,"37",/metadata/idinfo/spdom/bounding/southbc,Undefined
DAAC,Mercury,daac.ornl.gov_mercury_harvest_10.xml,Unknown,"Parameter_Sensor_Source",/metadata/idinfo/keywords/theme/themekt,Undefined
DAAC,Mercury,daac.ornl.gov_mercury_harvest_10.xml,Unknown,"AIR TEMPERATURE|INFRARED RADIOMETER|KINGAIR",/metadata/idinfo/keywords/theme/themekey,Undefined
DAAC,Mercury,daac.ornl.gov_mercury_harvest_10.xml,Unknown,"ATMOSPHERIC PRESSURE MEASUREMENTS|PRESSURE TRANSDUCER|KINGAIR",/metadata/idinfo/keywords/theme/themekey,Undefined
DAAC,Mercury,daac.ornl.gov_mercury_harvest_10.xml,Unknown,"BAROMETRIC ALTITUDE|PRESSURE TRANSDUCER|KINGAIR",/metadata/idinfo/keywords/theme/themekey,Undefined
DAAC,Mercury,daac.ornl.gov_mercury_harvest_10.xml,Unknown,"CARBON DIOXIDE|EDDY CORRELATION APPARATUS|KINGAIR",/metadata/idinfo/keywords/theme/themekey,Undefined
DAAC,Mercury,daac.ornl.gov_mercury_harvest_10.xml,Unknown,"CARBON DIOXIDE|NDIR GAS ANALYZER|KINGAIR",/metadata/idinfo/keywords/theme/themekey,Undefined
DAAC,Mercury,daac.ornl.gov_mercury_harvest_10.xml,Unknown,"GEOPOTENTIAL HEIGHT|RADIO ALTIMETER|KINGAIR",/metadata/idinfo/keywords/theme/themekey,Undefined
DAAC,Mercury,daac.ornl.gov_mercury_harvest_10.xml,Unknown,"HEAT FLUX|EDDY CORRELATION APPARATUS|KINGAIR",/metadata/idinfo/keywords/theme/themekey,Undefined
DAAC,Mercury,daac.ornl.gov_mercury_harvest_10.xml,Unknown,"WATER VAPOR|HYGROMETER|KINGAIR",/metadata/idinfo/keywords/theme/themekey,Undefined
DAAC,Mercury,daac.ornl.gov_mercury_harvest_10.xml,Unknown,"WATER VAPOR|NDIR GAS ANALYZER|KINGAIR",/metadata/idinfo/keywords/theme/themekey,Undefined
DAAC,Mercury,daac.ornl.gov_mercury_harvest_10.xml,Unknown,"IRRADIANCE|PYRANOMETER|KINGAIR",/metadata/idinfo/keywords/theme/themekey,Undefined
DAAC,Mercury,daac.ornl.gov_mercury_harvest_10.xml,Unknown,"POTENTIAL TEMPERATURE|HYGROMETER|KINGAIR",/metadata/idinfo/keywords/theme/themekey,Undefined
DAAC,Mercury,daac.ornl.gov_mercury_harvest_10.xml,Unknown,"SURFACE AIR TEMPERATURE|INFRARED RADIOMETER|KINGAIR",/metadata/idinfo/keywords/theme/themekey,Undefined
DAAC,Mercury,daac.ornl.gov_mercury_harvest_10.xml,Unknown,"SURFACE WINDS|WIND PROFILER|KINGAIR",/metadata/idinfo/keywords/theme/themekey,Undefined
DAAC,Mercury,daac.ornl.gov_mercury_harvest_10.xml,Unknown,"UPPER LEVEL WINDS|WIND PROFILER|KINGAIR",/metadata/idinfo/keywords/theme/themekey,Undefined
DAAC,Mercury,daac.ornl.gov_mercury_harvest_10.xml,Unknown,"VEGETATION COVER|ANALYSIS|KINGAIR",/metadata/idinfo/keywords/theme/themekey,Undefined
DAAC,Mercury,daac.ornl.gov_mercury_harvest_10.xml,Unknown,"Parameter",/metadata/idinfo/keywords/theme/themekt,Undefined
DAAC,Mercury,daac.ornl.gov_mercury_harvest_10.xml,Unknown,"AIR TEMPERATURE",/metadata/idinfo/keywords/theme/themekey,Undefined
DAAC,Mercury,daac.ornl.gov_mercury_harvest_10.xml,Unknown,"ATMOSPHERIC PRESSURE MEASUREMENTS",/metadata/idinfo/keywords/theme/themekey,Undefined
DAAC,Mercury,daac.ornl.gov_mercury_harvest_10.xml,Unknown,"BAROMETRIC ALTITUDE",/metadata/idinfo/keywords/theme/themekey,Undefined
DAAC,Mercury,daac.ornl.gov_mercury_harvest_10.xml,Unknown,"CARBON DIOXIDE",/metadata/idinfo/keywords/theme/themekey,Undefined
DAAC,Mercury,daac.ornl.gov_mercury_harvest_10.xml,Unknown,"CARBON DIOXIDE",/metadata/idinfo/keywords/theme/themekey,Undefined
DAAC,Mercury,daac.ornl.gov_mercury_harvest_10.xml,Unknown,"GEOPOTENTIAL HEIGHT",/metadata/idinfo/keywords/theme/themekey,Undefined
DAAC,Mercury,daac.ornl.gov_mercury_harvest_10.xml,Unknown,"HEAT FLUX",/metadata/idinfo/keywords/theme/themekey,Undefined
DAAC,Mercury,daac.ornl.gov_mercury_harvest_10.xml,Unknown,"WATER VAPOR",/metadata/idinfo/keywords/theme/themekey,Undefined
DAAC,Mercury,daac.ornl.gov_mercury_harvest_10.xml,Unknown,"WATER VAPOR",/metadata/idinfo/keywords/theme/themekey,Undefined
DAAC,Mercury,daac.ornl.gov_mercury_harvest_10.xml,Unknown,"IRRADIANCE",/metadata/idinfo/keywords/theme/themekey,Undefined
DAAC,Mercury,daac.ornl.gov_mercury_harvest_10.xml,Unknown,"POTENTIAL TEMPERATURE",/metadata/idinfo/keywords/theme/themekey,Undefined
DAAC,Mercury,daac.ornl.gov_mercury_harvest_10.xml,Unknown,"SURFACE AIR TEMPERATURE",/metadata/idinfo/keywords/theme/themekey,Undefined
DAAC,Mercury,daac.ornl.gov_mercury_harvest_10.xml,Unknown,"SURFACE WINDS",/metadata/idinfo/keywords/theme/themekey,Undefined
DAAC,Mercury,daac.ornl.gov_mercury_harvest_10.xml,Unknown,"UPPER LEVEL WINDS",/metadata/idinfo/keywords/theme/themekey,Undefined
DAAC,Mercury,daac.ornl.gov_mercury_harvest_10.xml,Unknown,"VEGETATION COVER",/metadata/idinfo/keywords/theme/themekey,Undefined
DAAC,Mercury,daac.ornl.gov_mercury_harvest_10.xml,Unknown,"Source",/metadata/idinfo/keywords/theme/themekt,Undefined
DAAC,Mercury,daac.ornl.gov_mercury_harvest_10.xml,Unknown,"KINGAIR",/metadata/idinfo/keywords/theme/themekey,Undefined
DAAC,Mercury,daac.ornl.gov_mercury_harvest_10.xml,Unknown,"KINGAIR",/metadata/idinfo/keywords/theme/themekey,Undefined
DAAC,Mercury,daac.ornl.gov_mercury_harvest_10.xml,Unknown,"KINGAIR",/metadata/idinfo/keywords/theme/themekey,Undefined
DAAC,Mercury,daac.ornl.gov_mercury_harvest_10.xml,Unknown,"KINGAIR",/metadata/idinfo/keywords/theme/themekey,Undefined
DAAC,Mercury,daac.ornl.gov_mercury_harvest_10.xml,Unknown,"KINGAIR",/metadata/idinfo/keywords/theme/themekey,Undefined
DAAC,Mercury,daac.ornl.gov_mercury_harvest_10.xml,Unknown,"KINGAIR",/metadata/idinfo/keywords/theme/themekey,Undefined
DAAC,Mercury,daac.ornl.gov_mercury_harvest_10.xml,Unknown,"KINGAIR",/metadata/idinfo/keywords/theme/themekey,Undefined
DAAC,Mercury,daac.ornl.gov_mercury_harvest_10.xml,Unknown,"KINGAIR",/metadata/idinfo/keywords/theme/themekey,Undefined
DAAC,Mercury,daac.ornl.gov_mercury_harvest_10.xml,Unknown,"KINGAIR",/metadata/idinfo/keywords/theme/themekey,Undefined
DAAC,Mercury,daac.ornl.gov_mercury_harvest_10.xml,Unknown,"KINGAIR",/metadata/idinfo/keywords/theme/themekey,Undefined
DAAC,Mercury,daac.ornl.gov_mercury_harvest_10.xml,Unknown,"KINGAIR",/metadata/idinfo/keywords/theme/themekey,Undefined
DAAC,Mercury,daac.ornl.gov_mercury_harvest_10.xml,Unknown,"KINGAIR",/metadata/idinfo/keywords/theme/themekey,Undefined
DAAC,Mercury,daac.ornl.gov_mercury_harvest_10.xml,Unknown,"KINGAIR",/metadata/idinfo/keywords/theme/themekey,Undefined
DAAC,Mercury,daac.ornl.gov_mercury_harvest_10.xml,Unknown,"KINGAIR",/metadata/idinfo/keywords/theme/themekey,Undefined
DAAC,Mercury,daac.ornl.gov_mercury_harvest_10.xml,Unknown,"KINGAIR",/metadata/idinfo/keywords/theme/themekey,Undefined
DAAC,Mercury,daac.ornl.gov_mercury_harvest_10.xml,Unknown,"Sensor",/metadata/idinfo/keywords/theme/themekt,Undefined
DAAC,Mercury,daac.ornl.gov_mercury_harvest_10.xml,Unknown,"INFRARED RADIOMETER",/metadata/idinfo/keywords/theme/themekey,Undefined
DAAC,Mercury,daac.ornl.gov_mercury_harvest_10.xml,Unknown,"PRESSURE TRANSDUCER",/metadata/idinfo/keywords/theme/themekey,Undefined
DAAC,Mercury,daac.ornl.gov_mercury_harvest_10.xml,Unknown,"PRESSURE TRANSDUCER",/metadata/idinfo/keywords/theme/themekey,Undefined
DAAC,Mercury,daac.ornl.gov_mercury_harvest_10.xml,Unknown,"EDDY CORRELATION APPARATUS",/metadata/idinfo/keywords/theme/themekey,Undefined
DAAC,Mercury,daac.ornl.gov_mercury_harvest_10.xml,Unknown,"NDIR GAS ANALYZER",/metadata/idinfo/keywords/theme/themekey,Undefined
DAAC,Mercury,daac.ornl.gov_mercury_harvest_10.xml,Unknown,"RADIO ALTIMETER",/metadata/idinfo/keywords/theme/themekey,Undefined
DAAC,Mercury,daac.ornl.gov_mercury_harvest_10.xml,Unknown,"EDDY CORRELATION APPARATUS",/metadata/idinfo/keywords/theme/themekey,Undefined
DAAC,Mercury,daac.ornl.gov_mercury_harvest_10.xml,Unknown,"HYGROMETER",/metadata/idinfo/keywords/theme/themekey,Undefined
DAAC,Mercury,daac.ornl.gov_mercury_harvest_10.xml,Unknown,"NDIR GAS ANALYZER",/metadata/idinfo/keywords/theme/themekey,Undefined
